row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
18984011,2019,1,Aitkin,MEDICARE,4,65 - 74 years,F,92,83735,CPT/HCPCS,ASSAY OF MAGNESIUM,233,Laboratory - Chemistry and hematology,172,"1,070","$1,744.71 ",$18.96 ,$0.00 ,"$1,736.77 ",$18.87 ,$0.00 ,$7.94 ,$0.08 ,$0.00 
18986963,2019,1,Aitkin,MEDICARE,4,65 - 74 years,M,39,A7039,CPT/HCPCS,FLTR NON DISPBL POS ARWAY PRSS DEVC,243,DME and supplies,50,468,$484.09 ,$12.41 ,$10.50 ,$427.04 ,$10.94 ,$8.37 ,$57.05 ,$1.46 ,$2.13 
18989579,2019,1,Aitkin,MEDICARE,5,75 years and older,F,20,J1815,CPT/HCPCS,INJECTION INSULIN PER 5 UNITS,240,"Medications (injections, infusions, other forms)",32,237,"$1,237.53 ",$61.87 ,$0.00 ,"$1,223.60 ",$61.18 ,$0.00 ,$13.93 ,$0.69 ,$0.00 
18992243,2019,3,Anoka,COMMERCIAL,1,18 years and under,F,46,113,REV,Peds/Pvt,50001,Room and board (non-nursery) services,54,510,"$896,643.06 ","$19,492.24 ","$15,634.43 ","$876,370.43 ","$19,051.53 ","$15,231.60 ","$20,272.63 ",$440.70 ,$0.00 
18994307,2019,3,Anoka,COMMERCIAL,1,18 years and under,F,11,J7510,CPT/HCPCS,PREDNISOLONE ORAL PER 5 MG,240,"Medications (injections, infusions, other forms)",11,125,$8.94 ,$0.81 ,$0.00 ,$8.18 ,$0.74 ,$0.00 ,$0.76 ,$0.06 ,$0.00 
18997283,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,19,12031,CPT/HCPCS,INTMD RPR S/A/T/EXT 2.5 CM/<,171,Skin and subcutaneous tissue - Suture,20,224,"$11,518.68 ",$606.24 ,$609.55 ,"$9,180.13 ",$483.16 ,$564.20 ,"$2,338.55 ",$123.08 ,$37.97 
18999011,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,102,86317,CPT/HCPCS,IMMUNOASSAY INFECTIOUS AGENT,235,Laboratory - Other,111,"1,157","$6,699.03 ",$65.67 ,$29.79 ,"$6,249.56 ",$61.27 ,$29.79 ,$449.47 ,$4.40 ,$0.00 
19000739,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,30,S9443,CPT/HCPCS,LACTATION CLASS NON-PHYS PROV-SESS,237,Ancillary services,30,360,$906.65 ,$30.22 ,$26.25 ,$906.65 ,$30.22 ,$26.25 ,$0.00 ,$0.00 ,$0.00 
19003091,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,M,37,95012,CPT/HCPCS,EXHALED NITRIC OXIDE MEAS,40,Respiratory procedures - Diagnostic (other),40,425,"$1,467.45 ",$39.66 ,$45.42 ,$749.82 ,$20.26 ,$23.57 ,$717.63 ,$19.39 ,$0.00 
19006019,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,F,18,76377,CPT/HCPCS,3D RENDER W/INTRP POSTPROCES,226,Radiology - Diagnostic (other),26,203,"$4,946.18 ",$274.78 ,$99.47 ,"$4,826.75 ",$268.15 ,$99.47 ,$119.43 ,$6.63 ,$0.00 
19007435,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,F,"1,584",99215,CPT/HCPCS,OFFICE O/P EST HI 40-54 MIN,300,Office/outpatient services - Office visits,"2,571","18,573","$857,395.41 ",$541.28 ,$381.50 ,"$687,799.63 ",$434.21 ,$336.90 ,"$169,595.78 ",$107.06 ,$30.00 
19010483,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,M,15,77066,CPT/HCPCS,DX MAMMO INCL CAD BI,182,Mammography,15,172,"$5,162.70 ",$344.18 ,$363.20 ,"$4,715.80 ",$314.38 ,$356.57 ,$446.90 ,$29.79 ,$0.00 
19011707,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,M,130,97802,CPT/HCPCS,MEDICAL NUTRITION INDIV IN,237,Ancillary services,132,"1,515","$30,941.46 ",$238.01 ,$214.24 ,"$28,684.32 ",$220.64 ,$184.03 ,"$2,257.14 ",$17.36 ,$0.00 
19014803,2019,3,Anoka,COMMERCIAL,4,65 - 74 years,F,21,J0690,CPT/HCPCS,INJECTION CEFAZOLIN SODIUM 500 MG,240,"Medications (injections, infusions, other forms)",33,247,$77.90 ,$3.70 ,$0.00 ,$77.90 ,$3.70 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19017995,2019,3,Anoka,COMMERCIAL,5,75 years and older,F,12,92250,CPT/HCPCS,EYE EXAM WITH PHOTOS,220,Ophthalmologic/otologic diagnosis and treatment,12,144,$238.94 ,$19.91 ,$10.30 ,$238.94 ,$19.91 ,$10.30 ,$0.00 ,$0.00 ,$0.00 
19021571,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,534",85018,CPT/HCPCS,HEMOGLOBIN,233,Laboratory - Chemistry and hematology,"1,633","17,542","$4,324.64 ",$2.81 ,$2.76 ,"$4,324.64 ",$2.81 ,$2.76 ,$0.00 ,$0.00 ,$0.00 
19023443,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,162,12011,CPT/HCPCS,RPR F/E/E/N/L/M 2.5 CM/<,171,Skin and subcutaneous tissue - Suture,270,"1,840","$16,852.09 ",$104.02 ,$83.14 ,"$16,852.09 ",$104.02 ,$83.14 ,$0.00 ,$0.00 ,$0.00 
20032694,2019,53,Hennepin,MEDICARE,3,45 - 64 years,M,151,87502,CPT/HCPCS,INFLUENZA DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",169,"1,749","$3,988.15 ",$26.41 ,$0.00 ,"$3,052.00 ",$20.21 ,$0.00 ,$936.15 ,$6.19 ,$0.00 
20033534,2019,53,Hennepin,MEDICARE,3,45 - 64 years,M,13,A4333,CPT/HCPCS,URIN CATH ANCHR DEVC ADHES ATTCH EA,243,DME and supplies,60,152,$543.55 ,$41.81 ,$20.08 ,$377.20 ,$29.01 ,$9.42 ,$166.35 ,$12.79 ,$4.08 
20034902,2019,53,Hennepin,MEDICARE,3,45 - 64 years,M,37,L3000,CPT/HCPCS,FT INSRT MOLD UCB TYPE BERKLY SHELL,243,DME and supplies,102,442,"$15,477.35 ",$418.30 ,$118.00 ,"$11,993.73 ",$324.15 ,$118.00 ,"$3,483.62 ",$94.15 ,$0.00 
20037878,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,18,57240,CPT/HCPCS,ANTERIOR COLPORRHAPHY,129,"Cystocele/rectocele repair, oblit. of vag. vault",31,216,"$7,583.23 ",$421.29 ,$322.68 ,"$6,606.11 ",$367.00 ,$288.04 ,$977.12 ,$54.28 ,$0.00 
20039030,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,"1,161",82746,CPT/HCPCS,ASSAY OF FOLIC ACID SERUM,233,Laboratory - Chemistry and hematology,"1,290","13,788","$12,912.05 ",$11.12 ,$16.01 ,"$12,775.47 ",$11.00 ,$16.01 ,$136.58 ,$0.11 ,$0.00 
20039966,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,185,93798,CPT/HCPCS,CARDIAC REHAB/MONITOR,215,Physical/occupational/speech therapy - Other,"2,240","2,218","$205,025.54 ","$1,108.24 ",$741.00 ,"$167,778.11 ",$906.90 ,$581.95 ,"$37,247.43 ",$201.33 ,$110.00 
20041166,2019,53,Hennepin,MEDICARE,4,65 - 74 years,F,"1,416",G0101,CPT/HCPCS,CERV/VAG CANCR SCR;PELV&CLN BRST EX,130,Female organ procedures - Diagnostic (other),"1,468","16,959","$45,637.55 ",$32.22 ,$37.96 ,"$45,448.37 ",$32.09 ,$37.96 ,$189.18 ,$0.13 ,$0.00 
20043038,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,177,379,REV,Anesth/Other,50005,Anesthesia services,200,"1,969","$10,376.34 ",$58.62 ,$0.00 ,"$10,352.30 ",$58.48 ,$0.00 ,$24.04 ,$0.13 ,$0.00 
20045702,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,115,73522,CPT/HCPCS,X-RAY EXAM HIPS BI 3-4 VIEWS,226,Radiology - Diagnostic (other),139,"1,380","$5,727.21 ",$49.80 ,$49.77 ,"$4,544.64 ",$39.51 ,$39.66 ,"$1,182.57 ",$10.28 ,$7.58 
20046710,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,122,87338,CPT/HCPCS,HPYLORI STOOL IA,206,"Microscopic examination (e.g., lab, toxicology)",129,"1,460","$2,310.53 ",$18.93 ,$15.67 ,"$2,235.12 ",$18.32 ,$15.66 ,$75.41 ,$0.61 ,$0.00 
20047814,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,26,A6449,CPT/HCPCS,LT COMPRS BANDGE WDTH >/= 3 & <5 IN,243,DME and supplies,41,311,"$1,418.02 ",$54.53 ,$17.05 ,"$1,025.09 ",$39.42 ,$13.14 ,$392.93 ,$15.11 ,$4.22 
20049254,2019,53,Hennepin,MEDICARE,4,65 - 74 years,M,27,L3960,CPT/HCPCS,SEWHO ABDUCT PSTN AIRPLANE DESIGN,243,DME and supplies,32,324,"$19,663.07 ",$728.26 ,$709.17 ,"$14,478.80 ",$536.25 ,$565.03 ,"$5,184.27 ",$192.01 ,$144.14 
20050430,2019,53,Hennepin,MEDICARE,5,75 years and older,F,14,15220,CPT/HCPCS,SKIN FULL GRAFT SCLP/ARM/LEG,172,Skin graft,18,168,"$9,755.17 ",$696.79 ,$761.97 ,"$8,132.36 ",$580.88 ,$607.99 ,"$1,622.81 ",$115.91 ,$153.98 
20052710,2019,53,Hennepin,MEDICARE,5,75 years and older,F,17,67924,CPT/HCPCS,REPAIR EYELID DEFECT,19,Eye procedures - Therapeutic (other),30,204,"$16,771.68 ",$986.56 ,$840.03 ,"$14,899.96 ",$876.46 ,$787.62 ,"$1,871.72 ",$110.10 ,$92.23 
20053526,2019,53,Hennepin,MEDICARE,5,75 years and older,F,146,83935,CPT/HCPCS,ASSAY OF URINE OSMOLALITY,233,Laboratory - Chemistry and hematology,168,"1,734",$634.84 ,$4.34 ,$0.00 ,$634.09 ,$4.34 ,$0.00 ,$0.75 ,$0.00 ,$0.00 
20054342,2019,53,Hennepin,MEDICARE,5,75 years and older,F,824,93793,CPT/HCPCS,ANTICOAG MGMT PT WARFARIN,227,"Consultation, evaluation, and preventive care","10,341","9,617","$116,478.88 ",$141.35 ,$133.85 ,"$93,143.54 ",$113.03 ,$104.17 ,"$23,335.34 ",$28.31 ,$12.79 
20055374,2019,53,Hennepin,MEDICARE,5,75 years and older,F,16,E0261,CPT/HCPCS,HOS BED SEMI-ELEC W/RAIL NO MATTRSS,243,DME and supplies,46,192,"$2,274.22 ",$142.13 ,$122.54 ,"$2,034.44 ",$127.15 ,$115.60 ,$239.78 ,$14.98 ,$5.62 
20057702,2019,53,Hennepin,MEDICARE,5,75 years and older,M,63,323,REV,Dx X-Ray/Arter,50011,Diagnostic X-ray services,64,692,"$3,150.34 ",$50.00 ,$0.00 ,"$3,150.34 ",$50.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20059766,2019,53,Hennepin,MEDICARE,5,75 years and older,M,23,52442,CPT/HCPCS,CYSTOURETHRO W/ADDL IMPLANT,109,Urethra - Procedures,27,276,"$77,504.89 ","$3,369.77 ","$4,902.86 ","$69,701.54 ","$3,030.50 ","$3,917.88 ","$7,803.35 ",$339.27 ,$0.00 
20061374,2019,53,Hennepin,MEDICARE,5,75 years and older,M,67,88333,CPT/HCPCS,INTRAOP CYTO PATH CONSULT 1,234,Pathology,112,698,"$4,858.97 ",$72.52 ,$65.06 ,"$4,298.70 ",$64.15 ,$63.84 ,$560.27 ,$8.36 ,$0.00 
20062454,2019,53,Hennepin,MEDICARE,5,75 years and older,M,22,A9588,CPT/HCPCS,FLUCICLOVINE F-18 DIAGNOSTIC 1 MCI,243,DME and supplies,26,255,"$73,190.97 ","$3,326.86 ","$3,974.78 ","$65,965.84 ","$2,998.44 ","$3,698.45 ","$7,225.13 ",$328.41 ,$30.00 
19024763,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,65,88304,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,117,743,"$1,843.68 ",$28.36 ,$37.62 ,"$1,843.68 ",$28.36 ,$37.62 ,$0.00 ,$0.00 ,$0.00 
19026491,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,68,11900,CPT/HCPCS,INJECT SKIN LESIONS </W 7,174,"Skin, breast procedures - Therapeutic (other)",115,763,"$6,050.25 ",$88.97 ,$39.17 ,"$5,973.05 ",$87.83 ,$39.17 ,$77.20 ,$1.13 ,$0.00 
19028219,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,86,85045,CPT/HCPCS,AUTOMATED RETICULOCYTE COUNT,233,Laboratory - Chemistry and hematology,134,938,$358.41 ,$4.16 ,$4.69 ,$358.41 ,$4.16 ,$4.69 ,$0.00 ,$0.00 ,$0.00 
19029899,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,64,J7613,CPT/HCPCS,ALBUTEROL INHAL NON-CP U DOSE 1 MG,240,"Medications (injections, infusions, other forms)",70,709,$7.30 ,$0.11 ,$0.09 ,$7.26 ,$0.11 ,$0.09 ,$0.04 ,$0.00 ,$0.00 
19032011,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,152,84295,CPT/HCPCS,ASSAY OF SERUM SODIUM,233,Laboratory - Chemistry and hematology,197,"1,594",$842.89 ,$5.54 ,$5.55 ,$838.55 ,$5.51 ,$5.55 ,$4.34 ,$0.02 ,$0.00 
19034195,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,15,309,REV,Other Tests,50009,Laboratory and pathology services,15,151,"$1,624.20 ",$108.28 ,$0.00 ,"$1,624.20 ",$108.28 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19036475,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,13,91200,CPT/HCPCS,LIVER ELASTOGRAPHY,97,GI procedures - Diagnostic,17,149,"$1,175.13 ",$90.39 ,$60.66 ,"$1,172.13 ",$90.16 ,$60.66 ,$3.00 ,$0.23 ,$0.00 
19038611,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,50,10060,CPT/HCPCS,DRAINAGE OF SKIN ABSCESS,168,"Skin and subcutaneous tissue - Incision, drainage",64,566,"$5,204.95 ",$104.09 ,$78.06 ,"$5,133.95 ",$102.67 ,$72.83 ,$71.00 ,$1.42 ,$0.00 
19040843,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,36,96138,CPT/HCPCS,PSYCL/NRPSYC TECH 1ST,218,"Psychological and psychiatric evaluation, therapy",49,412,"$1,661.60 ",$46.15 ,$38.85 ,"$1,661.60 ",$46.15 ,$38.85 ,$0.00 ,$0.00 ,$0.00 
19042547,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,327,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,873,"3,749","$1,369.05 ",$4.18 ,$0.00 ,"$1,353.51 ",$4.13 ,$0.00 ,$15.54 ,$0.04 ,$0.00 
19045667,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,227,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,763,"2,582",$700.98 ,$3.08 ,$0.00 ,$677.93 ,$2.98 ,$0.00 ,$23.05 ,$0.10 ,$0.00 
19049579,2019,3,Anoka,MEDICARE,2,19 - 44 years,F,18,97802,CPT/HCPCS,MEDICAL NUTRITION INDIV IN,237,Ancillary services,18,211,$187.80 ,$10.43 ,$0.00 ,$187.80 ,$10.43 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19053971,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,24,77085,CPT/HCPCS,DXA BONE DENSITY STUDY,226,Radiology - Diagnostic (other),27,282,"$1,281.41 ",$53.39 ,$54.18 ,"$1,076.06 ",$44.83 ,$54.18 ,$205.35 ,$8.55 ,$0.00 
19055363,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,16,A6402,CPT/HCPCS,GAUZ NON-IMPREG STERL 16 SQ/< NO AD,243,DME and supplies,34,187,$167.22 ,$10.45 ,$6.38 ,$135.97 ,$8.49 ,$5.76 ,$31.25 ,$1.95 ,$0.91 
19058339,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,214,83540,CPT/HCPCS,ASSAY OF IRON,233,Laboratory - Chemistry and hematology,826,"2,466","$1,004.75 ",$4.69 ,$0.00 ,$970.54 ,$4.53 ,$0.00 ,$34.21 ,$0.15 ,$0.00 
19059731,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,14,G0283,CPT/HCPCS,E-STIM 1/>NOT WND CARE PART TX PLAN,174,"Skin, breast procedures - Therapeutic (other)",117,168,"$6,435.73 ",$459.69 ,$74.15 ,"$5,195.51 ",$371.10 ,$60.26 ,"$1,240.22 ",$88.58 ,$4.18 
19062419,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,140,70498,CPT/HCPCS,CT ANGIOGRAPHY NECK,191,Arteriogram or venogram (not heart and head),236,"1,626","$16,458.57 ",$117.56 ,$85.94 ,"$14,186.27 ",$101.33 ,$81.65 ,"$2,272.30 ",$16.23 ,$0.00 
19063571,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,19,91110,CPT/HCPCS,GI TRACT CAPSULE ENDOSCOPY,98,GI procedures - Therapeutic,27,228,"$14,961.97 ",$787.47 ,$899.05 ,"$12,678.66 ",$667.29 ,$719.01 ,"$2,283.31 ",$120.17 ,$145.47 
19065563,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,88,S0215,CPT/HCPCS,NON-EMERG TRANSPORTATION; PER MILE,239,"Transportation - Patient, provider, equipment","2,446","1,048","$49,441.44 ",$561.83 ,$266.00 ,"$49,441.44 ",$561.83 ,$266.00 ,$0.00 ,$0.00 ,$0.00 
19068323,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,166,86038,CPT/HCPCS,ANTINUCLEAR ANTIBODIES,235,Laboratory - Other,182,"1,984","$2,093.36 ",$12.61 ,$13.16 ,"$2,089.33 ",$12.58 ,$13.16 ,$4.03 ,$0.02 ,$0.00 
19069739,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,11,G0159,CPT/HCPCS,SRVC PT HH EST/DEL PT MP EA 15 MINS,236,"Non-hospital-based care (home health, hospice)",15,126,$699.42 ,$63.58 ,$0.00 ,$699.42 ,$63.58 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19071131,2019,3,Anoka,MEDICARE,5,75 years and older,F,12,13101,CPT/HCPCS,CMPLX RPR TRUNK 2.6-7.5 CM,171,Skin and subcutaneous tissue - Suture,12,137,"$3,334.66 ",$277.88 ,$206.90 ,"$3,078.92 ",$256.57 ,$205.02 ,$255.74 ,$21.31 ,$12.50 
19073411,2019,3,Anoka,MEDICARE,5,75 years and older,F,45,86704,CPT/HCPCS,HEP B CORE ANTIBODY TOTAL,235,Laboratory - Other,46,536,$378.30 ,$8.40 ,$0.00 ,$378.30 ,$8.40 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19074467,2019,3,Anoka,MEDICARE,5,75 years and older,F,464,A9585,CPT/HCPCS,INJECTION GADOBUTROL 0.1 ML,243,DME and supplies,701,"5,516","$8,813.56 ",$18.99 ,$22.97 ,"$7,484.18 ",$16.12 ,$18.32 ,"$1,329.38 ",$2.86 ,$0.00 
19076483,2019,3,Anoka,MEDICARE,5,75 years and older,M,28,1CHK1,CPT/HCPCS,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severit",313,Home health services (HIPPS),32,311,"$65,973.00 ","$2,356.17 ","$2,616.70 ","$65,973.00 ","$2,356.17 ","$2,616.70 ",$0.00 ,$0.00 ,$0.00 
19078739,2019,3,Anoka,MEDICARE,5,75 years and older,M,"1,380",93000,CPT/HCPCS,ELECTROCARDIOGRAM COMPLETE,202,Electrocardiogram,"1,808","16,357","$28,453.72 ",$20.61 ,$16.95 ,"$23,883.12 ",$17.30 ,$15.31 ,"$4,570.60 ",$3.31 ,$2.67 
19080131,2019,3,Anoka,MEDICARE,5,75 years and older,M,24,J8597,CPT/HCPCS,ANTIEMETIC DRUG ORAL NOS,240,"Medications (injections, infusions, other forms)",32,288,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19082555,2019,5,Becker,COMMERCIAL,2,19 - 44 years,F,190,85025,CPT/HCPCS,COMPLETE CBC W/AUTO DIFF WBC,233,Laboratory - Chemistry and hematology,292,"2,206","$8,196.81 ",$43.14 ,$14.96 ,"$4,810.31 ",$25.31 ,$10.50 ,"$3,386.50 ",$17.82 ,$0.00 
19085435,2019,5,Becker,COMMERCIAL,3,45 - 64 years,F,18,86038,CPT/HCPCS,ANTINUCLEAR ANTIBODIES,235,Laboratory - Other,18,213,$649.32 ,$36.07 ,$20.52 ,$354.24 ,$19.68 ,$7.41 ,$295.08 ,$16.39 ,$9.77 
19089251,2019,5,Becker,COMMERCIAL,5,75 years and older,F,12,93010,CPT/HCPCS,ELECTROCARDIOGRAM REPORT,202,Electrocardiogram,24,140,$170.92 ,$14.24 ,$7.54 ,$123.33 ,$10.27 ,$4.23 ,$47.59 ,$3.96 ,$0.42 
19092251,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,28,99383,CPT/HCPCS,PREV VISIT NEW AGE 5-11,310,Office/outpatient services - Preventive visits,29,330,"$3,157.70 ",$112.77 ,$98.48 ,"$3,157.70 ",$112.77 ,$98.48 ,$0.00 ,$0.00 ,$0.00 
19094915,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,71,70450,CPT/HCPCS,CT HEAD/BRAIN W/O DYE,177,CT scan - Head,172,709,"$20,204.50 ",$284.57 ,$185.10 ,"$20,085.67 ",$282.89 ,$185.10 ,$118.83 ,$1.67 ,$0.00 
19097651,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,15,E0143,CPT/HCPCS,WALKER FOLD WHEELED ADJUSTBL/FIX HT,243,DME and supplies,21,171,$750.77 ,$50.05 ,$52.36 ,$750.77 ,$50.05 ,$52.36 ,$0.00 ,$0.00 ,$0.00 
19102475,2019,5,Becker,MEDICARE,2,19 - 44 years,F,13,70450,CPT/HCPCS,CT HEAD/BRAIN W/O DYE,177,CT scan - Head,62,156,"$3,156.14 ",$242.78 ,$93.51 ,"$2,496.05 ",$192.00 ,$76.47 ,$660.09 ,$50.77 ,$25.21 
19106123,2019,5,Becker,MEDICARE,3,45 - 64 years,M,203,250,REV,Pharmacy,50008,Pharmacy and IV services,946,"2,298","$582,368.88 ","$2,868.81 ",$632.97 ,"$444,278.11 ","$2,188.56 ",$495.78 ,"$138,090.77 ",$680.25 ,$141.04 
19109363,2019,5,Becker,MEDICARE,4,65 - 74 years,F,23,88300,CPT/HCPCS,SURGICAL PATH GROSS,234,Pathology,29,276,$110.11 ,$4.78 ,$4.45 ,$96.39 ,$4.19 ,$3.55 ,$13.72 ,$0.59 ,$0.89 
19111355,2019,5,Becker,MEDICARE,4,65 - 74 years,M,32,51741,CPT/HCPCS,ELECTRO-UROFLOWMETRY FIRST,200,Urinary system (nonoperative) measurements,67,384,$520.77 ,$16.27 ,$8.60 ,$346.39 ,$10.82 ,$8.40 ,$174.38 ,$5.44 ,$1.14 
19114259,2019,5,Becker,MEDICARE,5,75 years and older,F,18,72128,CPT/HCPCS,CT CHEST SPINE W/O DYE,180,CT scan - Other,39,206,"$2,270.13 ",$126.11 ,$49.50 ,"$1,829.19 ",$101.62 ,$46.94 ,$440.94 ,$24.49 ,$9.60 
19116203,2019,5,Becker,MEDICARE,5,75 years and older,M,224,430,REV,Occupation Therapy,50020,"Physical, occupational, and speech therapy",518,"2,451","$29,462.70 ",$131.52 ,$0.00 ,"$29,316.49 ",$130.87 ,$0.00 ,$146.21 ,$0.65 ,$0.00 
19120475,2019,7,Beltrami,COMMERCIAL,2,19 - 44 years,F,12,70450,CPT/HCPCS,CT HEAD/BRAIN W/O DYE,177,CT scan - Head,20,139,"$18,119.39 ","$1,509.94 ","$1,581.98 ","$5,783.49 ",$481.95 ,$32.80 ,"$12,335.90 ","$1,027.99 ","$1,352.01 "
19124723,2019,7,Beltrami,COMMERCIAL,3,45 - 64 years,M,23,84450,CPT/HCPCS,TRANSFERASE (AST) (SGOT),233,Laboratory - Chemistry and hematology,32,269,$652.81 ,$28.38 ,$21.70 ,$267.67 ,$11.63 ,$0.00 ,$385.14 ,$16.74 ,$17.30 
19128875,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,50,73610,CPT/HCPCS,X-RAY EXAM OF ANKLE,226,Radiology - Diagnostic (other),128,573,"$2,680.01 ",$53.60 ,$64.51 ,"$2,680.01 ",$53.60 ,$64.51 ,$0.00 ,$0.00 ,$0.00 
19905257,2019,49,Goodhue,MEDICARE,4,65 - 74 years,M,19,750,REV,Gastr-Inst Svs,50018,Gastrointestinal services,26,226,"$1,908.18 ",$100.43 ,$0.00 ,"$1,808.18 ",$95.16 ,$0.00 ,$100.00 ,$5.26 ,$0.00 
19908185,2019,49,Goodhue,MEDICARE,5,75 years and older,F,28,750,REV,Gastr-Inst Svs,50018,Gastrointestinal services,34,317,"$1,716.87 ",$61.31 ,$0.00 ,"$1,509.90 ",$53.92 ,$0.00 ,$206.97 ,$7.39 ,$0.00 
19910225,2019,49,Goodhue,MEDICARE,5,75 years and older,F,550,A9270,CPT/HCPCS,NONCOVERED ITEM OR SERVICE,243,DME and supplies,"1,372","6,430",$559.97 ,$1.01 ,$0.00 ,$559.97 ,$1.01 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19912385,2019,49,Goodhue,MEDICARE,5,75 years and older,M,36,85651,CPT/HCPCS,RBC SED RATE NONAUTOMATED,233,Laboratory - Chemistry and hematology,46,432,$147.17 ,$4.08 ,$4.18 ,$147.17 ,$4.08 ,$4.18 ,$0.00 ,$0.00 ,$0.00 
19918409,2019,51,Grant,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,20,H0046,CPT/HCPCS,MENTAL HEALTH SERVICES NOS,218,"Psychological and psychiatric evaluation, therapy",322,236,"$7,541.41 ",$377.07 ,$374.64 ,"$7,541.41 ",$377.07 ,$374.64 ,$0.00 ,$0.00 ,$0.00 
19925081,2019,51,Grant,MEDICARE,3,45 - 64 years,F,19,96374,CPT/HCPCS,THER/PROPH/DIAG INJ IV PUSH,231,Therapeutic procedures - Other,37,226,"$4,769.57 ",$251.03 ,$0.00 ,"$3,823.11 ",$201.21 ,$0.00 ,$946.46 ,$49.81 ,$0.00 
19930793,2019,51,Grant,MEDICARE,5,75 years and older,M,17,73030,CPT/HCPCS,X-RAY EXAM OF SHOULDER,226,Radiology - Diagnostic (other),41,202,"$2,044.96 ",$120.29 ,$19.08 ,"$1,645.19 ",$96.77 ,$19.08 ,$399.77 ,$23.51 ,$1.91 
